paragraph,label
"employees through our engagement committees, which  Not only does this program exemplify our  focus on fostering a more inclusive work environment and  dedication to environmental causes, but it also  nurturing our team culture. In our wider community, we  serves as a powerful way to engage our customers,  are proud to see how enthusiastically our people embrace  suppliers, and employees in our mission","[0.031, 0.023, 0.021, 0.022, 0.027, 0.017, 0.019, 0.041, 0.033, 0.058, 0.019, 0.033, 0.019, 0.039, 0.019, 0.023, 0.021, 0.135, 0.013, 0.04, 0.021, 0.04, 0.038, 0.049, 0.071, 0.049, 0.028]"
volunteer and charitable activities and support our  staunch commitment to the places we live and work,"[0.069, 0.012, 0.062, 0.019, 0.018, 0.027, 0.006, 0.028, 0.143, 0.028, 0.147, 0.018, 0.041, 0.017, 0.013, 0.02, 0.019, 0.026, 0.024, 0.019, 0.024, 0.049, 0.02, 0.034, 0.014, 0.023, 0.005]"
"Our annual ‘Pack the President’s Office Challenge’  We plan to officially launch the program at our  annual Market event held in our showroom in  October, and our goal is to plant 13,000 trees in  encourages employees to bring food donations to support  fiscal 2024","[0.044, 0.025, 0.065, 0.025, 0.023, 0.026, 0.011, 0.028, 0.093, 0.038, 0.046, 0.03, 0.034, 0.028, 0.024, 0.018, 0.022, 0.124, 0.015, 0.018, 0.019, 0.025, 0.045, 0.027, 0.037, 0.044, 0.016]"
"local non-profits, primarily food pantries. In December  2022, our employees collectively donated 6,300 meals to  St. Stephen’s/River Bend Food Bank in Dubuque, Iowa,  through the initiative","[0.113, 0.009, 0.058, 0.024, 0.013, 0.029, 0.004, 0.023, 0.181, 0.021, 0.123, 0.01, 0.03, 0.023, 0.007, 0.018, 0.026, 0.02, 0.019, 0.015, 0.028, 0.043, 0.018, 0.024, 0.014, 0.018, 0.005]"
"To encourage our employees to give back, this past year  we created our Community Engagement Program,  which elevates our commitment to our communities and  supports our employees in giving back to the causes they  care about. All full-time employees are encouraged to  take up to 24 hours of paid time off each fiscal year, during  their regularly scheduled working hours, to participate  in their chosen volunteer program. As well as individual  volunteering activities, we support group activities, which  have the additional benefit of fostering team cohesion","[0.059, 0.033, 0.037, 0.025, 0.018, 0.016, 0.014, 0.036, 0.08, 0.031, 0.038, 0.033, 0.033, 0.031, 0.018, 0.034, 0.028, 0.081, 0.023, 0.018, 0.02, 0.019, 0.031, 0.055, 0.045, 0.074, 0.026]"
"2022 ESG ReportEmployee Health and Safety At Flexsteel, the well-being and safety of our employees are  of utmost importance to us. We recognize our responsibility  to provide a secure and supportive work environment, and  we are fully committed to fulfilling this responsibility","[0.027, 0.018, 0.025, 0.014, 0.013, 0.015, 0.014, 0.029, 0.047, 0.028, 0.038, 0.023, 0.029, 0.078, 0.013, 0.024, 0.022, 0.046, 0.02, 0.032, 0.021, 0.016, 0.024, 0.057, 0.082, 0.156, 0.026]"
"Looking ahead, our goal is to implement a worldwide  program that adheres to the highest global standards  while meeting the needs of every location. By doing so, we  aim to ensure a consistent and robust approach to health  and safety across our organization","[0.1, 0.013, 0.057, 0.019, 0.015, 0.034, 0.006, 0.033, 0.123, 0.025, 0.161, 0.009, 0.04, 0.016, 0.009, 0.016, 0.02, 0.017, 0.022, 0.021, 0.026, 0.058, 0.016, 0.039, 0.01, 0.017, 0.004]"
"Our Health and Safety Statement sets clear expectations  for maintaining a safe and respectful workplace, free from  any form of harassment, discrimination, and violence","[0.02, 0.035, 0.064, 0.023, 0.043, 0.016, 0.018, 0.024, 0.034, 0.075, 0.03, 0.05, 0.02, 0.034, 0.078, 0.015, 0.027, 0.088, 0.008, 0.039, 0.027, 0.034, 0.024, 0.018, 0.042, 0.047, 0.018]"
"Each of our sites has its own dedicated safety program,  ensuring that safety measures are tailored to specific  location requirements. We have established processes for  safety notices, incident reporting, and multiple layers of  management oversight to address any safety concerns  promptly. Employees can also report concerns to our  Compliance Line","[0.121, 0.012, 0.055, 0.029, 0.017, 0.034, 0.004, 0.03, 0.176, 0.033, 0.076, 0.01, 0.023, 0.019, 0.008, 0.019, 0.027, 0.023, 0.023, 0.023, 0.037, 0.039, 0.013, 0.029, 0.016, 0.02, 0.008]"
"To promote a culture of safety, we offer formal and  informal safety training programs for employees","[0.092, 0.007, 0.064, 0.028, 0.017, 0.027, 0.004, 0.02, 0.211, 0.027, 0.095, 0.014, 0.023, 0.026, 0.007, 0.019, 0.03, 0.025, 0.016, 0.015, 0.032, 0.038, 0.019, 0.015, 0.014, 0.016, 0.005]"
"alone, we conducted 20 training sessions, covering various  safety topics, on a monthly basis","[0.062, 0.023, 0.024, 0.028, 0.021, 0.02, 0.014, 0.045, 0.053, 0.044, 0.026, 0.025, 0.021, 0.038, 0.012, 0.029, 0.025, 0.101, 0.019, 0.033, 0.024, 0.039, 0.03, 0.061, 0.062, 0.049, 0.027]"
"For 130 years, we have adopted policies and practices  that prioritize ethics, trust, transparency, and, above all,  We closely monitor our Total Recordable Incident Rates  accountability. This approach and these values permeate  (TRIR) and Lost Time Incident Rates (LTIR) at each site,  every aspect of our organization and are exemplified  and consider them crucial metrics to drive continuous  through the hard work of our dedicated employees","[0.183, 0.035, 0.02, 0.036, 0.029, 0.053, 0.016, 0.054, 0.047, 0.022, 0.031, 0.005, 0.031, 0.019, 0.015, 0.027, 0.033, 0.019, 0.046, 0.022, 0.021, 0.043, 0.021, 0.061, 0.02, 0.012, 0.01]"
safety improvement each year. These metrics also serve  are still proud to say this immense sense of accountability  as key performance indicators for our managers during  is as strong today as it was on day one,"[0.02, 0.032, 0.061, 0.023, 0.038, 0.017, 0.018, 0.025, 0.037, 0.076, 0.043, 0.05, 0.024, 0.032, 0.063, 0.017, 0.023, 0.08, 0.009, 0.044, 0.026, 0.039, 0.024, 0.021, 0.042, 0.055, 0.015]"
"We have a strong commitment to conducting business  ethically, which is reflected in our Guidelines for Business  Conduct that require all directors and employees to  conduct themselves honestly and with integrity","[0.071, 0.024, 0.047, 0.034, 0.018, 0.018, 0.011, 0.029, 0.103, 0.029, 0.049, 0.029, 0.032, 0.028, 0.017, 0.032, 0.025, 0.07, 0.029, 0.017, 0.023, 0.022, 0.026, 0.047, 0.039, 0.063, 0.021]"
"Our Board of Directors is currently comprised of eight  procedures for promoting compliance with, and  reporting violations of, the code of ethics","[0.088, 0.009, 0.062, 0.027, 0.017, 0.024, 0.004, 0.018, 0.226, 0.028, 0.072, 0.016, 0.026, 0.024, 0.009, 0.018, 0.03, 0.037, 0.018, 0.012, 0.029, 0.031, 0.022, 0.017, 0.014, 0.017, 0.006]"
directors – five are male and three are female,"[0.025, 0.043, 0.055, 0.02, 0.044, 0.021, 0.024, 0.029, 0.023, 0.066, 0.036, 0.042, 0.023, 0.03, 0.083, 0.015, 0.024, 0.074, 0.008, 0.046, 0.023, 0.038, 0.027, 0.022, 0.047, 0.053, 0.016]"
"them, seven directors are classed as independent, while  one is an executive director. Their diverse backgrounds,  The Guidelines are reviewed by our President and  experiences, and perspectives contribute to the strength  CEO, CFO, VP of Human Resources, and In-House  of our company, and we are committed to maintaining  Legal Counsel annually. Because these Guidelines are  and expanding this diversity at the highest level","[0.09, 0.018, 0.051, 0.015, 0.014, 0.042, 0.008, 0.043, 0.085, 0.023, 0.166, 0.008, 0.058, 0.015, 0.007, 0.016, 0.02, 0.011, 0.019, 0.034, 0.027, 0.057, 0.017, 0.05, 0.012, 0.017, 0.005]"
"so central to our culture, every employee must review  them annually and commit to complying with them","[0.029, 0.032, 0.023, 0.021, 0.027, 0.014, 0.021, 0.041, 0.034, 0.051, 0.016, 0.032, 0.025, 0.031, 0.019, 0.025, 0.021, 0.126, 0.013, 0.038, 0.02, 0.025, 0.038, 0.048, 0.085, 0.06, 0.033]"
"provide annual compliance training, with a participation  rate of 100% of our U.S. professional workforce in 2022","[0.136, 0.013, 0.04, 0.022, 0.014, 0.041, 0.007, 0.042, 0.099, 0.02, 0.044, 0.008, 0.036, 0.035, 0.005, 0.027, 0.023, 0.027, 0.027, 0.039, 0.035, 0.028, 0.019, 0.054, 0.046, 0.041, 0.014]"
"or comfortable for them, we offer an anonymous  Compliance Line, which is available to employees and  suppliers 24/7. Local numbers for the Compliance  Line are available on our website. The Compliance Line  reports calls to key representatives within Flexsteel,  including the CFO, VP of Human Resources, Corporate  Controller, and the Board’s Audit & Ethics Committee  Chair, ensuring timely response and appropriate action is  taken. We guarantee that there will be no discrimination  or retaliation against an individual who files a good-faith  complaint or participates in the investigation of the  complaint. Our commitment to maintaining a culture   of accountability and ethical conduct is unwavering","[0.075, 0.021, 0.032, 0.023, 0.016, 0.019, 0.01, 0.04, 0.092, 0.031, 0.043, 0.019, 0.03, 0.032, 0.01, 0.028, 0.026, 0.067, 0.02, 0.025, 0.024, 0.024, 0.025, 0.061, 0.057, 0.076, 0.023]"
The Nominating and Governance Committee of  our Board of Directors is responsible for making  recommendations to the Board concerning nominees  for election as directors and nominees for Board  vacancies. The Committee assesses candidates’  experience and how they would contribute to the  overall synergy and collaborative process of the Board,"[0.086, 0.031, 0.05, 0.032, 0.029, 0.034, 0.014, 0.038, 0.076, 0.038, 0.03, 0.015, 0.034, 0.023, 0.015, 0.02, 0.023, 0.106, 0.02, 0.025, 0.02, 0.026, 0.035, 0.038, 0.04, 0.037, 0.015]"
"There are specific minimum eligibility requirements  covering high ethical standards, uncompromising  integrity, and a commitment to acting in the  best interests of the shareholders. There are also  requirements relating to age and to ensuring that a  majority of the Board remains independent","[0.048, 0.021, 0.073, 0.024, 0.028, 0.018, 0.011, 0.028, 0.122, 0.047, 0.049, 0.032, 0.033, 0.02, 0.025, 0.02, 0.02, 0.1, 0.019, 0.02, 0.022, 0.03, 0.03, 0.028, 0.026, 0.041, 0.01]"
"Diversity is and will continue to be a critical  consideration in the evaluation of candidates for Board  membership. We are committed to broadening the  voices at the very top, in particular to increasing our  ethnic diversity. We use structured recruitment and  selection methods to identify qualified candidates who  are gender, racially, and ethnically diverse for Board  director roles, and we examine diversity with the full  Board periodically","[0.138, 0.012, 0.044, 0.017, 0.013, 0.036, 0.005, 0.037, 0.131, 0.019, 0.128, 0.006, 0.039, 0.019, 0.006, 0.018, 0.021, 0.015, 0.021, 0.022, 0.026, 0.051, 0.017, 0.046, 0.014, 0.018, 0.004]"
"We have always cared about our people, our communities,  impact. We look forward to continuing our mission and  and our planet. Our formal sustainability journey may only  reporting on our future progress at the end of our next  be at its earliest stages, but we know we have the team, the  fiscal year, knowing that we are on a transformative path  ambition, and the desire to make a long-lasting positive  towards a brighter and more sustainable future","[0.049, 0.026, 0.032, 0.028, 0.025, 0.019, 0.015, 0.039, 0.054, 0.05, 0.02, 0.026, 0.025, 0.031, 0.017, 0.023, 0.023, 0.142, 0.016, 0.03, 0.021, 0.033, 0.038, 0.043, 0.055, 0.042, 0.023]"
"lab to set clear standards around  restricted substances and emissions  found in our products. Our team in  Asia works directly with our suppliers  to ensure that all new components  and finished goods are compliant  with these standards. Product testing  is conducted in an approved third- party lab. In 2023, we are rolling out  the same program to test legacy  products and perform regulatory  retesting for all product every three  years. As a member in the American  Home Furnishings Alliance, we are well  informed of changes in standards and  regulations and make updates to our  test protocols as needed","[0.028, 0.029, 0.04, 0.021, 0.025, 0.02, 0.017, 0.033, 0.052, 0.046, 0.025, 0.039, 0.031, 0.028, 0.028, 0.018, 0.021, 0.156, 0.011, 0.024, 0.018, 0.026, 0.058, 0.029, 0.054, 0.045, 0.023]"
by our restricted substance list,"[0.03, 0.029, 0.023, 0.024, 0.027, 0.015, 0.018, 0.04, 0.033, 0.06, 0.014, 0.033, 0.021, 0.032, 0.022, 0.023, 0.023, 0.143, 0.013, 0.037, 0.023, 0.033, 0.039, 0.043, 0.078, 0.039, 0.033]"
We also annually collect TSCA Title  VI/CANFER compliance records for  all manufactured wood used in our  product which certifies compliance with  formaldehyde emissions regulations,"[0.109, 0.017, 0.041, 0.031, 0.024, 0.02, 0.007, 0.032, 0.182, 0.026, 0.037, 0.014, 0.028, 0.039, 0.012, 0.027, 0.048, 0.031, 0.025, 0.016, 0.032, 0.03, 0.027, 0.024, 0.019, 0.018, 0.011]"
product lifecycle impacts and meet  components where we can,"[0.035, 0.032, 0.065, 0.033, 0.015, 0.07, 0.008, 0.018, 0.074, 0.019, 0.045, 0.008, 0.055, 0.071, 0.014, 0.017, 0.015, 0.031, 0.023, 0.034, 0.015, 0.011, 0.041, 0.038, 0.092, 0.054, 0.016]"
makes it easier to repair and service  products when they are in use,"[0.1, 0.015, 0.035, 0.022, 0.012, 0.02, 0.006, 0.032, 0.136, 0.024, 0.084, 0.016, 0.029, 0.033, 0.009, 0.025, 0.026, 0.032, 0.023, 0.018, 0.027, 0.037, 0.02, 0.066, 0.028, 0.05, 0.013]"
"to over 1,000 components—it helps  our consumers choose circularity  over waste. We have launched new  products that use FSC-certified wood,  100% eco-friendly packaging, and  recycled fabric content. We will be  bringing more products like this to  market in 2023 and beyond","[0.009, 0.022, 0.028, 0.005, 0.015, 0.008, 0.037, 0.02, 0.025, 0.034, 0.036, 0.043, 0.033, 0.087, 0.042, 0.014, 0.033, 0.021, 0.028, 0.022, 0.018, 0.01, 0.013, 0.042, 0.038, 0.209, 0.022]"
"245,448 of individual pieces of furniture  (sofa, love seat, chair, etc.) produced in N","[0.061, 0.022, 0.028, 0.029, 0.023, 0.021, 0.013, 0.045, 0.065, 0.045, 0.022, 0.027, 0.023, 0.034, 0.013, 0.03, 0.028, 0.107, 0.022, 0.031, 0.027, 0.039, 0.034, 0.05, 0.05, 0.036, 0.027]"
"868,000 sqft (includes four N. American  000","[0.071, 0.022, 0.062, 0.029, 0.026, 0.026, 0.011, 0.032, 0.101, 0.037, 0.031, 0.023, 0.036, 0.022, 0.017, 0.02, 0.024, 0.114, 0.019, 0.022, 0.021, 0.025, 0.038, 0.03, 0.041, 0.034, 0.015]"
"Statements, including those in this report, which are not  historical or current facts, are “forward-looking statements”  made pursuant to the safe harbor provisions of the  Private Securities Litigation Reform Act of 1995. There are  certain important factors that could cause our results to  differ materially from those anticipated by some of the  statements made herein. Investors are cautioned that all  forward-looking statements involve risk and uncertainty","[0.07, 0.01, 0.083, 0.028, 0.016, 0.027, 0.005, 0.02, 0.182, 0.028, 0.119, 0.015, 0.031, 0.028, 0.008, 0.02, 0.025, 0.028, 0.018, 0.018, 0.029, 0.031, 0.019, 0.015, 0.016, 0.026, 0.005]"
"For further information regarding risks and uncertainties,  see the “Risk Factors” section in Item 1A of our most recent  Annual Report on Form 10-K","[0.166, 0.034, 0.031, 0.027, 0.023, 0.061, 0.014, 0.051, 0.069, 0.025, 0.042, 0.006, 0.047, 0.017, 0.011, 0.024, 0.027, 0.023, 0.035, 0.029, 0.016, 0.033, 0.025, 0.055, 0.024, 0.016, 0.006]"
