paragraph,label
apple promotes authentic and positive portrayals of disability in films and series on apple tv including coda see el deaf o and little voice apple original content includes audio descriptions in dolby atmos in nine languages and closed captions and subtitles for the deaf and hard of hearing in over 40languagesinall100 countries where apple tv is available,"[6, 23]"
our features for blind and low vision users include voice over an industry leading screen reader that describes exactly what is happening on your device and zoom a screen magnifier that let us you enlarge the content you see on your device magnifier apples built in app for iphone and ipad turns the camera into a digital magnifying glass to increase the size of any physical object you point it at the people detection feature in magnifier uses camera lidar scanner and on device machine learning to help support health and safety for users who are blind or have low vision and need to maintain social distancing,[3]
alarms electrical appliances breaking glass and more with the newly introduced option to train your i phone or ipad to listen for a specific alarm or electrical appliance sound other features include live captions beta introduced in 2022 which helps users with hearing disabilities follow along with calls and media oni phone i pad and mac sign language prominence in facetime which can detect when someone uses sign language in group calls and conversation boost for air pods pro which helps users better hear conversations in crowded or noisy environments,"[1, 9]"
users with limited mobility can use switch control to navigate their device with a variety of switches including head tracking back tap sound actions and certified mfi switches voice control helps a user control a device with voice commands across i phone i pad and macon apple watch assistive touch for apple watch helps users with upper body limb differences to enjoy the benefits of apple watch without having to touch the display and apple watch mirroring introduced in 2022 supports users with quadriplegia or other physical and motor disabilities in controlling apple watch via i phone using assistive features such as switch control and voice control ipa dos supports third party eye tracking devices making it possible for people to control i pad using just their eyes with touch accommodations customers can control how long they touch the screen before its recognized and whether repeat touches are ignored while back tap let us users double tap or triple tap the back of their i phone to automatically perform a range of custom tasks from opening an app to taking a screenshot,"[1, 8, 17]"
our products are built with an array of features to support people who are neuro divergent or have cognitive disabilities background sounds help minimize distractions and support users who want to focus stay calm or rest with speak selection for ios and macos audio can be used to support reading or writing comprehension and dictation and siri help anyone who finds speaking easier than typing or writing another feature guided access limits a device to a single app and let us users control which features are available,"[8, 17]"
apple offers extensive support documentation engaging online training content and in store sessions to help anyone learn how to use our built in accessibility features customers can also call or chat with apple support staff dedicated to supporting accessibility or share,"[2, 6]"
the people detection feature in magnifier uses the lidar camera ini phone 12proiphone13proandipad proto help support health and safety for users who are blind or have low vision and need to maintain social distancing,[9]
we offer world class on demand sign language interpretation services with the sign time service available in us uk france and canada which helps apple customers and team members request an interpreter and communicate using american sign language as linus and canada british sign language bsl in the uk or french sign language lsf in france,"[2, 8]"
apples innovative software features introduce new ways for users with disabilities to navigate connect and get the most out of apple products,[8]
we work with various nonprofit organizations around the globe to strategically align and support each other and we maintain constant contact with community organizations to help ensure that we are exceeding their expectations we also work with international standards organizations to expand equal access to information and functionality while working to protect and improve the rights inclusion and equity of people with disabilities,"[10, 2, 8]"
apple follows policy developments and shares its best practices with regulators governments and organizations including the world health organization who and the european disability forum edf,[12]
working with the world federation of the deaf the american council of the blind the cerebral palsy foundation and the national association of the deaf apple proposed the adoption of accessibility theme de mojito the unicode consortium the global body in charge of setting character standards across all computing platforms in2019 the consortium adopted apples recommendation for more inclusive and representational emojiandin2021we expanded the accessibility options for me mojito include cochlear implants an oxygen tube and a soft helmet,"[2, 8, 20]"
building on our accessibility work weve always believed that in order to create the most personal technology in the world we must consider the full range of human experiences all across apple there is a sustained commitment to making products more inclusive for a wide range of diverse groups apple,"[2, 8]"
engineers work hand in hand with teams across the business to help solve unique problems others seldom think about,[8]
for more than 40 years we have worked alongside educators to inspire the next generation of learners supporting creativity problem solving communication and collaboration we believe that education can be a great equalizing force and our goal is to empower all educators and learners through technology that protects student privacy and is accessible for all learners,"[2, 8, 22]"
we develop products programs tools and curricula for educators to create engaging learning experiences and we support education leaders and administrators so they can get the most out of the technology in the classroom and beyond,"[8, 17]"
coding is a universal language and a great way to help students think critically and express their creativity we are always working to make it easy and fun to learn to code with supportive resources like swift playgrounds and the everyone can code curriculum and we work hand in hand with communities particularly communities of color and others that are under resourced to bring coding creating and entrepreneurship opportunities to learners of all ages,[8]
knowing that everyone has their own way of learning and expressing themselves we offer products that support students and educators from kindergarten through higher education i pad provides apps and advanced technologies that help educators teach and students push the boundaries of their creativity the augmented reality capabilities on ipad let,"[2, 15, 24]"
students bring digital objects into the real world to spark curiosity and enhance understanding in new exciting ways and the powerful mac processors are equipped for the most intensive tasks throughout university and far beyond,[26]
we also developed apple school manager a free web based portal that helps it administrators in k12 and higher education institutions effortlessly configure deploy and manage i pad and mac devices,"[1, 14, 17]"
our teaching tools empower educators to personalize the learning experience for each student and manage the classroom to keep every student on task our classroom app serves as a powerful teaching assistant that makes it easy to navigate lessons and share information while the school work app aids the distribution and collection of assignments tracks progress and supports collaboration with students,"[0, 17]"
our programs help educators integrate creativity and coding into their lessons even if they are new to teaching with technology,"[8, 15, 17]"
everyone can create gives educators fun and meaningful ways to bring creative expression into any lesson topic or assignment the free guides teach students to develop and communicate ideas through drawing photography video and music while teacher guides help educators integrate both technology and creativity into every lesson,"[23, 2, 0]"
everyone can code guides students through the swift playgrounds app on ipad and mac this free curriculum and the app teach coding for kids through a world of interactive puzzles,[24]
educators can also try apples new one hour inclusive app design activity to introduce students to the world of coding and app development during europe code week in october 2021 and through computer science education week in december 2021 apple encouraged educators and their students to participate in an introductory inclusive app design activity this new lesson from apple helps educators guide students through a one hour session to turn their ideas into apps with inclusion and accessibility in mind the app design process helps students identify problems they care about and then plan prototype and code creative solutions it helps students think critically about how to build apps that are inclusive for all and prepares them to be the innovators of tomorrow,"[15, 8]"
and playful characters and introduce swift the same programming language used by professional app developers teacher guides support educators in teaching code even if they have no experience,"[8, 12]"
develop in swift teaches students ages14 and over how to use swift for designing and developing apps through apples integrated development environment xcodein2020 we launched a free online course taught by apple experts that helps instructors learn to teach swift and xcode,"[24, 15, 0]"
our community of nearly 3000 apple distinguished educators in 45 countries model advise advocate and publish materials on ways to integrate apple technology into teaching and learning these educators are active leaders helping to make learning deeply personal for every student,[8]
apple distinguished schools are centers of leadership and educational excellence that demonstrate the impact of learning with apple technology the nearly 700schoolsacross36 countries cultivate environments where students are excited and curious about learning,[8]
we help educators share experiences ideas and inspiration so that they too can get more out of the technology in their classrooms,[8]
apple teacher is a free online self paced professional learning program that helps teachers build their skills and confidence in teaching with apple technology and earn apple teacher recognition our apple professional learning specialists are experts who provide one on one coaching sessions and group professional learning workshops for educators in addition to the support resources available online or via phone the majority of our educator tools are free and we offer special,"[8, 17]"
pricing on mac i pad and other apple hardware for education institutions eligible college students and education faculty and staff,"[2, 22, 25]"
inmarch2022we unveiled apple learning coach which is a free professional learning program that trains instructional coaches digital learning specialists and other coaching educators to help teachers effectively use apple technology in the classroom through a mix of self paced lessons and virtual workshop sessions with apple professional learning specialists participants come away from the experience with an actionable portfolio a cohort of peers and the opportunity to apply for continuing education credits from lamar university through the texas education agency each apple learning coach gains a deeper understanding of how to support teachers where they are as they integrate technology into learning,"[8, 17]"
apple empowers our users to take control of their health by making it easier to track and share their health and wellness information while always keeping their data secure this allows for a more informed dialogue with loved ones and doctors offering the ability to make better health choices on a daily basis,"[1, 11, 17]"
privacy is a fundamental aspect of our health work the right place for health information to exist is with a user on their device and where or how that information is shared should be completely up to the individual,[22]
since launching apple watch in2015weve been constantly inspired by the stories we hear from our users about how using apple watch for health and fitness has changed their lives these range from users who found closing their activity rings everyday motivated them to be in the best shape of their lives to those alerted to a potential irregular heart rhythm who sought medical care to confirm stories like those continually drive us to do more for our users,[8]
building on innovative features for apple watch like the ecg app irregular rhythm notifications and fall detection apple recently introduced a variety of services and features to help people on their health and fitness journeys apple fitness is an award winning fitness and wellness service powered by apple watch and designed to be welcoming to all wherever they are in their journey fitness helps users train their body and mind with a personalized and engaging experience that can be done any time anywhere intelligently incorporates workout metrics from apple watch right on the screen and motivates users from start to finish with music from today stop artists features like handwashing sleep and blood oxygen offer more insights into users overall wellness to make more informed decisions for themselves apple watch users can also view a classification of their cardio fitness level a powerful predictor of overall health in the health app and receive a notification if it falls within the low range the breakthrough technology allows users to better understand their cardio fitness measurements taken right from their own wrist,"[23, 6, 9]"
on iphone walking steadiness is an industry first providing insight into fall risk by leveraging important mobility data as users walk with their i phone directly within the health app the health app provides a consolidated view of users health information data from i phone third party apps and apple watch and since introducing the health records feature in 2018 it is supported at over 800 health care institutions with over 12500c are locations across three regions the yous canada,"[1, 2, 17]"
and the uk additionally users have the option to securely share their health data with a loved one a caregiver and in the yous their doctor through the health app,"[1, 2, 8]"
everything apple does in health is based in science we have a history of enabling the medical community through platforms like research kit and care kit which help researchers produce medical insights and discoveries on conditions from epilepsy to parkinsons at a pace and scale never seen before,[8]
apple hearing study the apple hearing study is a partnership between the university of michigan and apple to study sound exposure and its impact on hearing health this groundbreaking study helps advance our understanding of how hearing could be impacted over time by exposure to sound at,[25]
at apple we want to create products and services that enrich peoples lives to us that means making the best not the most and only building things that make us proud,[10]
our focus on our customers extends to a retail experience that puts the people we serve at the center of everything we do our retail teams inspire our customers to discover learn about and choose apple products services and accessories by delivering a personalized experience like no other apple specialists in our retail stores and contact centers help customers find the right products with,"[6, 15]"
one on one shopping and support sessions in person over the phone or via chat today at apple and online personal sessions help customers learn how to get the most from their devices and take their creativity further,[22]
we work closely with apple authorized resellers like carriers and retailers to enhance the customer shopping experience beyond our own retail locations and the apple website,[0]
to help ensure quality we continually monitor customer feedback assess key drivers and leverage analytics to improve the customer experience customer feedback is shared with team members as well as leaders so that everyone understands their impact and is focused on making the customer experience the best it can possibly be throughout the pandemic our retail teams continue to work diligently to be flexible through ever changing operational challenges as well as health and government guidelines all the while they keep the focus on helping our customers and as a result our store teams earned our highest ever customer satisfaction scores,"[6, 14, 22]"
families love i phone i pad mac apple watch and apple tv because they are some of the most powerful tools ever made for learning exploring and staying in touch we are committed to providing tools that let caregivers know and feel good about what kids are doing a range of features offer flexibility to track app usage set limits on screen time and community choose which apps children can use and manage the content and websites they can access,"[0, 22]"
features also help protect kids from what they see and send with the latest versions of ios ipa dos and macos families can set up kids devices to show warnings when receiving or sending images containing nudity the image is blurred and the child gets an alert along with,[1]
messages can warn children when receiving or sending photos that contain nudity,[1]
helpful resources and the option to message someone they trust for help end to end encryption is maintained and apple doesnt get access to your messages,"[1, 22]"
apple has also expanded guidance in siri spotlight and safari search by providing additional resources to help children and families stay safe online and get help with unsafe situations for example users who asks iri how they can report child exploitation will be pointed to resources for where and how to file a report,[2]
the made for kids section on the app store is carefully curated to be a great space for children and we review apps to help make sure they do what they say they do in content restrictions you can also tap an age range and just like that your kids can buy or download only apps appropriate for them,"[8, 14, 16]"
we believe long lasting products are best for the environment we also believe products that minimize the need for repair or replacement encourage our customers to come back to apple we design our products with this goal in mind,"[23, 15, 0]"
designing and building durable hardware is core to delivering this customer experience we assess our designs against our strict durability standards through testing methods that mimic realistic conditions in which our customers use their products every aspect of our products is thoroughly assessed by engineers in our reliability testing lab who measure the performance of materials components and fully assembled products,[15]
we continue to design our products with features that enhance repair ability and durability for instance we have continued to increase the number of repairable modules on iphone while also adding durability features like water resistance,"[15, 24]"
if a repair is needed we believe our customers should have convenient access to quality repair services to get their product backup and running as quickly as possible,"[14, 16, 4]"
over the past three years we have nearly doubled the number of service locations with access to genuine apple parts tools and training offering more ways for consumers to get repairs these repair options include apple store locations apple authorized service providers a asp participating independent repair providers mail in repair centers or onsite service and starting in 2022 self service repair our repair network has grown to over 5000aasp locations and over 3000 independent repair providers around the world in addition to our500 apple retail locations,[17]
apple provides free software upgrades to improve our customers experience and help our products last longer our customers can count on the latest software features and security updates to their existing devices for years we continually improve the operating systems that power our products and engineer each software release to run seamlessly on all supported devices,"[24, 25, 2]"
we can lower the impact each device has on the environment including carbon intensity per year of life by finding ways to refurbish and reuse these products and by building our products to serve more than one owner and encouraging customers to exchange devices for an upgrade we extend the life,"[23, 15, 0]"
we collect devices for refurbishing and reuse through several programs including apple trade in the iphone upgrade program applecare and our corporate hardware reuse program in fiscal year 2021wesent122 million devices and accessories to new owners for reuse our trade in program extends to 25 countries providing customers with options for product end of life to access the value of their current device if they want to upgrade to a newer model or to recycle their devices for free,"[15, 19, 17]"
we design our products to make sure they re safe for anyone who assembles uses or recycles them,[14]
the wellbeing of those who design make use and recycle our products is a priority for apple which is why we are committed to using safer materials to create safer products we assess the health and safety of all our products during every stage of their life cycle from early concept development through use service and repair to recycling during the design and prototyping process cross functional apple teams analyze potential failures and their effects from a quality and safety perspective the results drive product design improvements and manufacturing process controls,[9]
apples products are designed tested and certified to comply with international and regional safety standards they also meet our own specifications which often go above and beyond what is required for example apples regulated substances specification restricts the use of certain chemical substances in apple products and we apply rigorous additional controls for materials that may have prolonged contact with the skin components that are critical to safety are subject to enhanced requirements and additional supplier audits,"[14, 15, 4]"
apple tracks customer reports of potential product safety issues and employees are trained on how to handle document and properly escalate such reports apple investigates reported incidents and also analyzes products for potential safety issues in the rare event that apple determines a product poses a potential safety risk we take action to recall the product which includes notifying customers and helping customers have their products repaired replaced or refunded,"[14, 19]"
apples safety compliance policy defines procedures to monitor products in the field and investigate potential safety issues this policy requires escalation of safety issues to apple management and timely reporting to regulators where necessary it also requires mechanisms for employees to confidentially report safety or compliance concerns as well as training for employees on how to address the concerns our product integrity and legal teams are responsible for ensuring that apples safety compliance policy is followed,"[11, 14, 12]"
some of our largest community initiatives address racial equity and justice education affordable housing and other critical issues where we can use our presence expertise and resources to make a difference through these efforts we foster open communication with local community partners and stakeholders to understand dynamic challenges in order to drive meaningful impact apple supports these initiatives through program development donations to nonprofit partners and values based investments which go beyond financial returns to promote positive social and environmental impact,"[0, 10, 2]"
our corporate donations support work undertaken across the company to address society s toughest problems we donate to nonprofits and other organizations with which we partner to support specific initiatives as well as directly to organizations supporting our objectives to accelerate social change strengthen communities and amplify apples values we empower employees to contribute to the causes they care about and we multiply their efforts through matching their donations,"[2, 6, 8]"
in total we have committed over 3 billion toward corporate donations and values based investments since fiscal year 2018 our corporate donations alone were over 250 million in fiscal year 2021,"[0, 3]"
company lisa jackson our vice president for environment policy and social initiatives is responsible for apples environmental initiatives community education programs product accessibility and community investment and she leads apples racial equity and justice initiative community initiatives are managed through cross functional collaboration with teams across apple including treasury people real estate and development legal and education,"[10, 8, 2]"
we also know that we can impact communities around the world by creating and sustaining local jobs as our teams continue to grow were proud to foster innovation opportunity and economic support across the globe,[8]
we have an urgent responsibility to help dismantle systemic racism and support opportunities for black hispanic latin x and indigenous communities our racial equity and justice initiative re ji is focused on three key areas expanding access to education supporting criminal justice reform and removing economic barriers for communities of color,"[2, 5, 20]"
the initiative began in june 2020 with an initial commitment of 100 million followed by an additional 30 million commitment in august 2021 to help elevate equity focused solutions across the academic and advocacy landscapes and a25 million commitment in may2022 to expand access to capital for community financial institutions supporting communities of color,"[2, 10, 17]"
re ji has spurred new partnerships and projects while inspiring us to weave a focus on equity and justice into everything we do including our existing community programs and business operations,[8]
leadership apple is collaborating with minority serving institutions on programs designed to build a more inclusive workforce,[8]
propel center in january 2021 apple in collaboration with southern company and a range of community stakeholders helped launch the propel center a global innovation and learning hub for the hbcu community the propel center supports hbcu students and faculty through a robust virtual platform a physical campus in the historic atlanta university center as well as on campus activation sat partner institutions the center is designed to support the next generation of diverse leaders providing innovative curricula technology support career opportunities and fellowship programs experts from apple support the development of curricula and provide ongoing mentorship and learning support,"[0, 10, 17]"
hsi innovation hub in august 2021we announced our partnership with california state university csu northridge s global hsi equity innovation hub which aims to transform hs is throughout the csu system and the yous in order to increase student success and equip latin x and other students from historically underserved groups with skills for high demand careers in stem apples commitment will support the initiatives main location on the california state university northridge campus in los angeles and provide apple technology design support and thought partnership as the project expands,"[2, 8, 17]"
hbcuc2 initiative in partnership with tennessee state university apple supports the hbcuc2 initiative launched in 2019 to empower and support hbcus to bring coding and creativity experiences to their,"[8, 23]"
apple is partnering with california state university northridge s global hsi equity innovation hub as part of our racial equity and justice initiative,[3]
communities using apple hardware and its everyone can code and everyone can create curricula in2021we announced the expansion of the program to 11 new schools bringing the total number of community coding centers and regional hubsonhbcucampusesto45 across the yous in addition to donating equipment and professional development services apple provided funding to support program development,"[2, 17]"
taking action on racial equity and justice series this set of conversation guides and learning based challenges on race and inequality issues provides a framework and resources for educators community leaders and families to use with young people,"[8, 10]"
the criminal justice system disproportionately fails communities of color we support organizations working to end mass incarceration and defend civil rights,[10]
apple has donated to organizations that support racial justice including the anti recidivism coalition the council on criminal justice the innocence project the last mile re cidi viz the sentencing project and the vera institute of justice these commitments will help to promote racial ethnic economic and gender justice as well as the safeguarding of youth and work to end the practice of extreme sentences in the criminal justice system,"[4, 10]"
currently only 2 percent of all you s teachers are black men something the program at huston tillotson is working to change when black students are taught by a black teacher they are significantly more likely to graduate from high school and consider attending college to support huston tillotson university s african american male teacher initiative apple is providing scholarships for the programs students called pre ed scholars as well as hardware software and professional development courses for students and faculty apples multiyear partnership with huston tillotson complements other engagements weve established through our racial equity and justice initiative working alongside the hbcu community to develop curricula and provide new learning and workforce opportunities,[8]
using face time rhys richard chats with his music professor dr samuel rowley as part of his course work at huston tillotson university,[0]
to further advance our work in this area apple is also partnering with a number of community colleges to implement programs that are helping incarcerated and paroled individuals learn new skills and work to prevent recidivism as one example at houston community college in texas apple is contributing funding and technology to a program that supports individuals on parole and probation to prepare for career and college readiness,"[10, 2, 8]"
black hispanic latin x and indigenous business owners deserve a fair shot and a fair share through mentorship and financial investments we back founders who have historically been cut out of opportunities to access capital in order to achieve economic prosperity,"[10, 17]"
since 2021wehaveannounced75 million in financial commitments to support black hispanic latin x and indigenous entrepreneurs businesses and financial institutions,"[10, 6, 11]"
these include 25 million in venture capital investments in three black and hispanic latin x founded firms harlem capital vamos ventures and collab capital and 25 million of our commitment is to siebert williams shanks clear vision impact fund which works to increase loan capital for small and medium size minority owned businesses and underserved communities we also committed 25 million to expand access to capital for financial institutions supporting communities of color in historically underserved markets across the yous through cnotes impact cash product,"[2, 22]"
cei partners with k12 and higher education institutions community based organizations and nonprofits to bring coding creativity and workforce development opportunities to educators and learners of all ages cei aims to build knowledge and skills for high demand high growth technical careers alongside communities that have been traditionally under resourced to advance education equity our support includes hardware grants monetary grants to support scholarships and programming resources for educator training curriculum development and employee engagement opportunities,"[8, 10, 0]"
through educational partnerships across the yous we have been able to reach tens of thousands of students and educators who might not have had access to our technology and education resources as of april 2022 we have supported and partnered with 147 education institutions and nonprofit organizations including 47hbcusinover500 different locations across 36 states in the us and four locations across the uk since the initiative launched in 2019,"[2, 17]"
grounded in the positive relationships that weve established with these organizations we are working to deepen our impact in three areas,"[7, 8]"
educator development we are providing educator development and training opportunities to build the knowledge and skills that educators need to teach coding in underrepresented communities through teacher coding academies and the cei learning series these programs allow hundreds of teachers from around the yous to meet virtually and in person to share best practices for integrating and teaching coding and creativity concepts through our academies and cei learning series we are connecting cei educators with apple distinguished educators from all around the,"[8, 11]"
world apple distinguished educators lead and participate in learning workshops along with our apple professional learning specialists,"[0, 8]"
out of school time learning were partnering with nonprofits ngos and community based organizations that provide out of school time learning experiences to increase exposure awareness and experiences through coding and creativity,"[17, 19]"
a new collaboration between apple and boys girls clubs of america will bring coding with swift to tens of thousands of young learners across the country,"[8, 15]"
we are especially focused on expanding our engagement with minority serving institutions including hbcus hsis and tc us as well as community colleges and public schools in underserved communities,"[8, 10]"
i pad and apples free everyone can code curriculum and in canada we have supported learning for indigenous people through an app based literacy assessment tool which drove significant literacy outcomes encouraged a community based approach and provided learning activities for children to build oral skills in addition we partnered with the assembly of first nations on an interactive collection of apple books that explore canadian history from an indigenous perspective,"[8, 10, 23]"
as the ios app economy continues to grow we are investing in educational programs and opportunities that prepare learners of all ages and backgrounds for the jobs of the future,[24]
among the next generation of developers and bring diverse representation to the growing app ecosystem particularly among women and individuals from underrepresented communities a larger and more diverse developer community helps create more new ideas and businesses and it gives more people access to employment and opportunities for economic mobility some participants are also undertaking practical projects in collaboration with ngos to help use technology to solve challenges related to their missions which amplifies impact even further,"[8, 2, 10]"
we offer two distinct training programs as part of the apple developer academy 130day foundations courses that cover specific topic areas including an introductory course for those considering app development as a career path and 2a more intensive academy program of at least 10to12 months that dives deeper into coding and professional skills in addition to partnering with institutions the academy works closely with employers to provide direct pathways to career opportunities participants also have access to a strong alumni network as they move forward in their careers,[8]
we are also making progress on our commitment to support underrepresented groups in 202140 percent of academy students were female a63 percent year on year increase and,[8]
39 percent came from non stem backgrounds a56 percent year on year increase in the foundation programs 34 percent of students were female in2021,"[9, 11, 8]"
female in2021 foundations program as of our last alumni survey in december 2021,[26]
research shows that founders from underrepresented communities face unique challenges especially when starting and leading technology companies we created apple entrepreneur camp with the goal of supporting these founders and their app driven businesses as they build the next generation of cutting edge apps and to form a global alumni network that encourages the pipeline and longevity of underrepresented founders and developers in technology the program includes cohorts for female black and hispanic latin x founders and developers from underrepresented communities,"[8, 10, 11]"
located in downtown detroit the apple developer academy space is designed to facilitate collaboration and engagement preparing students for success in the ios app economy,"[24, 15, 2]"
through our affordable housing initiative announced in 2019 we have made a comprehensive 25 billion commitment to address the housing availability and affordability crisis in california together with government and community based organizations the initiative has sought to jump start long term developments help first time buyers purchase homes and support new housing and related programs to alleviate homelessness asofjuly2021 we have deployed more than 1 billion supporting projects and communities in more than 25 counties across california,"[2, 10, 17]"
in partnership with the california housing finance agency cal hfa apple has provided mortgage and down payment assistance to thousands of first time buyers with low and moderate in comes with additional benefits for teachers veterans and firefighters apple has also partnered with cal hfa to launch an affordable housing investment program the first of its kind in california which has increased the availability of funding to develop and build very low to moderate income housing at a lower cost and we are supporting several new affordable housing projects funded through our partnership with housing trust siliconvalley many of the new units are reserved for veterans the homeless or formerly homeless and residents with developmental disabilities in 2022 residents moved into the new veterans square development in pittsburg california,"[10, 17]"
the 30unitbuildingoffers100 percent free housing to local veterans along with a community garden courtyard community room on site management and other amenities and services,[0]
whether it is racial injustice food insecurity a natural disaster or a health emergency our community giving program is agile enough to allow us to respond in a timely efficient and effective way we support nonprofit organizations in a variety of ways including financial resources apple technology and expertise from our teams,[10]
we have designed our corporate donations to address immediate needs and to build community resilience several initiatives described on previous pages fall into this area of focus including our re ji commitment to further racial equity and justice see page,[10]
in2021applemarkedits15th anniversary of partnering with red to fight hiv aids in subsaharan africa since 2006 apple customers have helped raise nearly 270 million to fund prevention testing and counseling services for people impacted by hiv aids as well as programs to support this community during covid19 apple supported grants have enabled care and support services for over 11 million people provided over 192 million hiv tests and allowed over 138 million people access to lifesaving antiretroviral treatments,"[10, 2]"
by redirecting donations to the global funds covid19 response at the onset of the pandemic apple customers were able to help fund programs that mitigated the impact of covid19 on existing hiv aids programs and rural clinics were able to purchase motorbikes that were used to transport samples to laboratories in order to expedite test results for immunocompromised people such as those living with hiv,[10]
we believe we can have an impact on communities by supporting grassroots organizations that work directly with local stakeholders we focus our donations on programs that are building strong communities and empowering creatives in the places where we live and work in fiscal year 2021weprovided79 small grants across seven,"[10, 6, 20]"
part of the global funds broader investment in health system strengthening in zambia includes getting co vid and hiv tests and blood samples safely delivered to labs access to advanced testing equipment is limited so its critical to have efficient transport services in place so that samples can get consistently and swiftly delivered in time for processing enos mum fwa is pictured here with his motorbike about to deliver a cooler of samples credit adam sjoberg red,"[1, 2, 17]"
this apple retail program featured a partnership with shout mouse press a nonprofit writing and publishing program dedicated to elevating overlooked voices in partnership with shout mouse press and latin american youth center today at apple creative studios dc supported a group of teens who authored a collection of bilingual childrens books with themes of cultural celebration grief family and friendship the program equipped the authors with apple technology including i pad pro apple pencil and magic keyboard so they could continue to share their stories and explore new media for creative expression in illustration and audio,"[6, 15]"
for many of the students who had neither imagined they would write books nor worked in these apps prior to the program the sessions sparked inspiration for future endeavors and opened doors to new modes of storytelling through an apple grant shout mouse press was also able to further support the students post program journey with scholarship funding for authors applying for college and postsecondary programs the books these students authored can be enjoyed and downloaded for free on apple books,[24]
countries the grants provide support for arts and digital media education programs for youth and young adults education and workforce development organizations and black hispanic latin x and indigenous led organizations that are grounded in advancing environmental justice and advocating for communities most impacted by climate change and environmental disparities some examples of grant recipients include,"[0, 10, 23]"
outdoor afro which is working to preserve and protect our environment and connect with black communities and leaders in oakland california and around the country,[10]
the african american youth harvest foundation a ay hf in austin texas which provides community based resources for african american and low income youth and families,[10]
nasc which works to support migrants and refugees in ireland and offers a number of different resources including the gateway program for women,[10]
in partnership with nonprofits today at apple creative studios encourages underrepresented creators to pursue their creative ambitions across music design and the visual arts in the studio they will collaborate with mentors and peers and learn from top tier artists as they build their body of work in fiscal year 2021 today at apple partnered with 23 nonprofits in nine cities around the world reaching more than 4000 creators with our programming this summer creative studios will host programs in 13citieswithover28 nonprofit partners,"[8, 23, 3]"
we are always looking for ways to support efforts that align with our apple values the following are just a few examples of this support,[0]
malalafundin2018 apple became mala la funds first laureate partner supporting the organizations work with local advocates and teachers in countries where girls face significant education challenges the fund champions every girls right to 12 years of safe free quality education apple also assists with technology curriculum and research into policy changes related to girls education apple s2021 grant invested in six education champion projects in brazil india and nigeria impacting nearly eight million students,"[10, 3]"
thurgood marshall college fund to continue building a diverse talent pipeline apple has a longstanding commitment with the thurgood marshall college fund tmcfin2021appleandtmcf expanded the partnership to include the engineering and innovation scholars program and the new silicon initiative at hbcus,"[8, 15, 17]"
